order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
435667932,2021/02/23 1:12:53,60000539144080,米ドル-円,決済売,10,105.100,-,0,0,1100,1100
435665966,2021/02/23 0:57:34,10000548040485,米ドル-円,新規買,10,105.089,-,0,0,,0
435655553,2021/02/23 0:35:01,60000539139142,米ドル-円,決済売,10,105.100,-,0,0,300,300
435655169,2021/02/23 0:25:52,10000548035599,米ドル-円,新規買,10,105.097,-,0,0,,0
435653728,2021/02/23 0:35:01,60000539139141,米ドル-円,決済売,10,105.100,-,0,0,2100,2100
435653505,2021/02/23 0:21:55,10000548034954,米ドル-円,新規買,10,105.079,-,0,0,,0
435653081,2021/02/23 0:21:18,60000539137101,米ドル-円,決済売,10,105.060,-,0,0,700,700
435651974,2021/02/23 0:19:00,10000548034365,米ドル-円,新規買,10,105.053,-,0,0,,0
435645777,2021/02/23 0:09:41,60000539133606,米ドル-円,決済買,10,105.118,-,0,0,-4100,-4100
435642252,2021/02/23 0:03:26,10000548029842,米ドル-円,新規売,10,105.077,-,0,0,,0
435637541,2021/02/22 23:56:11,60000539130029,米ドル-円,決済買,10,105.144,-,0,0,400,400
435637037,2021/02/22 23:55:29,10000548027237,米ドル-円,新規売,10,105.148,-,0,0,,0
435635316,2021/02/22 23:52:59,60000539128848,米ドル-円,決済買,5,105.217,-,0,-50,5100,5050
435236125,2021/02/19 20:22:02,10000547843856,米ドル-円,新規売,5,105.319,-,0,0,,0
435633673,2021/02/22 23:49:50,60000539128000,米ドル-円,決済買,10,105.242,-,0,0,1600,1600
435633378,2021/02/22 23:49:15,10000548024992,米ドル-円,新規売,10,105.258,-,0,0,,0
435632615,2021/02/22 23:47:36,60000539127546,米ドル-円,決済買,5,105.232,-,0,-50,1200,1150
435267415,2021/02/19 21:56:47,10000547859114,米ドル-円,新規売,5,105.256,-,0,0,,0
435630778,2021/02/22 23:43:54,60000539126779,米ドル-円,決済買,10,105.263,-,0,0,2300,2300
435629306,2021/02/22 23:40:36,10000548023188,米ドル-円,新規売,10,105.286,-,0,0,,0
435605628,2021/02/22 22:50:26,60000539115985,米ドル-円,決済買,10,105.327,-,0,0,2500,2500
435603785,2021/02/22 22:47:29,10000548010803,米ドル-円,新規売,10,105.352,-,0,0,,0
435580928,2021/02/22 21:49:38,60000539104995,米ドル-円,決済買,10,105.566,-,0,0,700,700
435580710,2021/02/22 21:49:07,10000547998952,米ドル-円,新規売,10,105.573,-,0,0,,0
435538122,2021/02/22 19:20:09,60000539086101,米ドル-円,決済買,10,105.602,-,0,0,1400,1400
435533502,2021/02/22 19:02:02,10000547976466,米ドル-円,新規売,10,105.616,-,0,0,,0
435533329,2021/02/22 19:01:40,60000539084154,米ドル-円,決済売,10,105.626,-,0,0,-2700,-2700
435531742,2021/02/22 18:57:24,10000547975667,米ドル-円,新規買,10,105.653,-,0,0,,0
435529229,2021/02/22 18:50:48,60000539082424,米ドル-円,決済買,10,105.671,-,0,0,900,900
435527626,2021/02/22 18:45:50,10000547973571,米ドル-円,新規売,10,105.680,-,0,0,,0
435526924,2021/02/22 18:43:37,60000539081417,米ドル-円,決済買,10,105.703,-,0,0,100,100
435525392,2021/02/22 18:38:50,10000547972519,米ドル-円,新規売,10,105.704,-,0,0,,0
435525041,2021/02/22 18:38:07,60000539080598,米ドル-円,決済買,10,105.730,-,0,0,900,900
435524592,2021/02/22 18:37:05,10000547972104,米ドル-円,新規売,10,105.739,-,0,0,,0
435490238,2021/02/22 16:47:56,60000539065042,米ドル-円,決済売,10,105.780,-,0,0,1600,1600
435489606,2021/02/22 16:34:05,10000547956217,米ドル-円,新規買,10,105.764,-,0,0,,0
435490403,2021/02/22 16:47:56,60000539065045,米ドル-円,決済売,10,105.780,-,0,0,2800,2800
435487721,2021/02/22 16:28:11,10000547955333,米ドル-円,新規買,10,105.752,-,0,0,,0
435487452,2021/02/22 16:27:26,60000539062262,米ドル-円,決済売,10,105.745,-,0,0,900,900
435486441,2021/02/22 16:24:12,10000547954714,米ドル-円,新規買,10,105.736,-,0,0,,0
435484356,2021/02/22 16:17:21,60000539060837,米ドル-円,決済売,10,105.692,-,0,0,4900,4900
435457106,2021/02/22 12:44:25,10000547940733,米ドル-円,新規買,10,105.643,-,0,0,,0
435441567,2021/02/22 16:02:20,60000539058708,米ドル-円,決済売,10,105.690,-,0,0,1900,1900
435441342,2021/02/22 11:29:48,10000547933702,米ドル-円,新規買,10,105.671,-,0,0,,0
435434714,2021/02/22 11:17:15,60000539040645,米ドル-円,決済売,10,105.710,-,0,0,2400,2400
435434497,2021/02/22 11:09:25,10000547930732,米ドル-円,新規買,10,105.686,-,0,0,,0
435420139,2021/02/22 10:21:53,60000539033005,米ドル-円,決済売,10,105.510,-,0,0,1100,1100
435419907,2021/02/22 10:09:09,10000547924104,米ドル-円,新規買,10,105.499,-,0,0,,0
435415356,2021/02/22 9:51:41,60000539030378,米ドル-円,決済売,10,105.488,-,0,0,1300,1300
435415228,2021/02/22 9:45:48,10000547922040,米ドル-円,新規買,10,105.475,-,0,0,,0
435397207,2021/02/22 8:25:59,60000539023096,米ドル-円,決済売,10,105.581,-,0,180,-15800,-15620
435065465,2021/02/19 1:23:20,10000547764841,米ドル-円,新規買,10,105.739,-,0,0,,0
435392291,2021/02/22 8:13:38,60000539021795,米ドル-円,決済売,10,105.550,-,0,0,2300,2300
435392112,2021/02/22 8:04:35,10000547911314,米ドル-円,新規買,10,105.527,-,0,0,,0
435391284,2021/02/22 8:13:38,60000539021792,米ドル-円,決済売,10,105.548,-,0,0,1500,1500
435391219,2021/02/22 7:57:37,10000547910839,米ドル-円,新規買,10,105.533,-,0,0,,0
435390286,2021/02/22 7:51:52,60000539020694,米ドル-円,決済売,10,105.500,-,0,0,1100,1100
435390203,2021/02/22 7:38:03,10000547910453,米ドル-円,新規買,10,105.489,-,0,0,,0
435369926,2021/02/20 3:02:26,60000539012048,米ドル-円,決済売,10,105.473,-,0,0,-1900,-1900
435369766,2021/02/20 3:01:33,10000547903935,米ドル-円,新規買,10,105.492,-,0,0,,0
435369808,2021/02/20 3:01:47,60000539012003,米ドル-円,決済売,10,105.485,-,0,0,2100,2100
435369441,2021/02/20 3:00:17,10000547903808,米ドル-円,新規買,10,105.464,-,0,0,,0
435360269,2021/02/20 1:51:17,60000539006442,米ドル-円,決済売,10,105.581,-,0,0,200,200
435360214,2021/02/20 1:50:56,10000547899650,米ドル-円,新規買,10,105.579,-,0,0,,0
435224512,2021/02/19 19:34:12,60000538940198,米ドル-円,決済売,10,105.338,-,0,0,-23400,-23400
435175822,2021/02/19 17:18:35,10000547814848,米ドル-円,新規買,10,105.572,-,0,0,,0
435221943,2021/02/19 19:24:55,60000538939082,米ドル-円,決済買,10,105.356,-,0,0,1100,1100
435220202,2021/02/19 19:18:32,10000547836207,米ドル-円,新規売,10,105.367,-,0,0,,0
435197282,2021/02/19 18:07:05,60000538928059,米ドル-円,決済買,10,105.358,-,0,0,5400,5400
435182733,2021/02/19 17:37:02,10000547819002,米ドル-円,新規売,10,105.412,-,0,0,,0
435170286,2021/02/19 16:59:10,60000538915314,米ドル-円,決済売,10,105.599,-,0,0,200,200
435170137,2021/02/19 16:58:32,10000547812084,米ドル-円,新規買,10,105.597,-,0,0,,0
435167934,2021/02/19 16:47:42,60000538914235,米ドル-円,決済買,5,105.620,-,0,0,300,300
435154406,2021/02/19 15:45:55,10000547805035,米ドル-円,新規売,5,105.626,-,0,0,,0
435151066,2021/02/19 15:28:33,60000538905756,米ドル-円,決済売,10,105.613,-,0,0,700,700
435150287,2021/02/19 15:25:45,10000547803187,米ドル-円,新規買,10,105.606,-,0,0,,0
435144123,2021/02/19 14:55:54,60000538902028,米ドル-円,決済買,5,105.587,-,0,-100,3700,3600
434948101,2021/02/18 20:07:51,10000547711769,米ドル-円,新規売,5,105.661,-,0,0,,0
435064149,2021/02/19 1:14:42,60000538866910,米ドル-円,決済売,10,105.783,-,0,0,-400,-400
435062368,2021/02/19 1:02:57,10000547763580,米ドル-円,新規買,10,105.787,-,0,0,,0
435061223,2021/02/19 0:57:51,60000538865654,米ドル-円,決済売,10,105.777,-,0,0,300,300
435058424,2021/02/19 0:47:22,10000547761848,米ドル-円,新規買,10,105.774,-,0,0,,0
435058101,2021/02/19 0:46:09,60000538864365,米ドル-円,決済売,10,105.771,-,0,0,1600,1600
435057842,2021/02/19 0:45:21,10000547761610,米ドル-円,新規買,10,105.755,-,0,0,,0
435046088,2021/02/19 0:16:28,60000538858821,米ドル-円,決済売,10,105.878,-,0,0,1100,1100
435045816,2021/02/19 0:15:59,10000547755959,米ドル-円,新規買,10,105.867,-,0,0,,0
435045124,2021/02/19 0:14:01,60000538858282,米ドル-円,決済売,10,105.844,-,0,0,-100,-100
435043956,2021/02/19 0:10:46,10000547755027,米ドル-円,新規買,10,105.845,-,0,0,,0
435044736,2021/02/19 0:12:50,60000538858121,米ドル-円,決済売,10,105.832,-,0,0,1000,1000
435044460,2021/02/19 0:12:08,10000547755218,米ドル-円,新規買,10,105.822,-,0,0,,0
435042618,2021/02/19 0:07:39,60000538857098,米ドル-円,決済売,10,105.822,-,0,0,-2100,-2100
435042120,2021/02/19 0:06:38,10000547754187,米ドル-円,新規買,10,105.843,-,0,0,,0
435041107,2021/02/19 0:04:20,60000538856162,米ドル-円,決済売,10,105.856,-,0,0,1200,1200
435040767,2021/02/19 0:03:17,10000547753439,米ドル-円,新規買,10,105.844,-,0,0,,0
435038114,2021/02/18 23:55:57,60000538854761,米ドル-円,決済売,20,105.834,-,0,0,6000,6000
435035632,2021/02/18 23:50:09,10000547751135,米ドル-円,新規買,20,105.804,-,0,0,,0
435033318,2021/02/18 23:43:10,60000538852519,米ドル-円,決済売,10,105.783,-,0,0,100,100
435033201,2021/02/18 23:42:49,10000547750173,米ドル-円,新規買,10,105.782,-,0,0,,0
434952938,2021/02/18 20:21:49,60000538815559,米ドル-円,決済売,10,105.651,-,0,0,-13500,-13500
434902376,2021/02/18 17:20:35,10000547690737,米ドル-円,新規買,10,105.786,-,0,0,,0
434920807,2021/02/18 18:16:19,60000538801182,米ドル-円,決済売,10,105.759,-,0,0,800,800
434918789,2021/02/18 18:09:00,10000547698767,米ドル-円,新規買,10,105.751,-,0,0,,0
434913755,2021/02/18 17:55:01,60000538797680,米ドル-円,決済買,5,105.752,-,0,0,1750,1750
434827282,2021/02/18 9:28:49,10000547656772,米ドル-円,新規売,5,105.787,-,0,0,,0
434900485,2021/02/18 17:14:42,60000538791536,米ドル-円,決済売,10,105.860,-,0,0,1800,1800
434892975,2021/02/18 16:42:03,10000547686190,米ドル-円,新規買,10,105.842,-,0,0,,0
434865792,2021/02/18 13:07:12,60000538775713,米ドル-円,決済売,20,105.873,-,0,0,10000,10000
434849491,2021/02/18 11:18:02,10000547666740,米ドル-円,新規買,20,105.823,-,0,0,,0
434827207,2021/02/18 9:28:28,60000538759419,米ドル-円,決済売,10,105.791,-,0,0,-1200,-1200
434826840,2021/02/18 9:26:47,10000547656599,米ドル-円,新規買,10,105.803,-,0,0,,0
434826603,2021/02/18 9:25:51,60000538759205,米ドル-円,決済売,10,105.781,-,0,0,-9100,-9100
434823362,2021/02/18 9:14:08,10000547654557,米ドル-円,新規買,10,105.872,-,0,0,,0
434825374,2021/02/18 9:21:28,60000538758808,米ドル-円,決済売,10,105.768,-,0,0,-5300,-5300
434824284,2021/02/18 9:18:39,10000547655129,米ドル-円,新規買,10,105.821,-,0,0,,0
434802369,2021/02/18 4:11:32,60000538749587,米ドル-円,決済売,20,105.914,-,0,0,2200,2200
434802306,2021/02/18 4:10:15,10000547646581,米ドル-円,新規買,20,105.903,-,0,0,,0
434709440,2021/02/17 22:35:45,60000538706669,米ドル-円,決済売,10,106.122,-,0,0,3100,3100
434708939,2021/02/17 22:35:15,10000547604770,米ドル-円,新規買,10,106.091,-,0,0,,0
434702556,2021/02/17 22:29:37,60000538702628,米ドル-円,決済買,5,106.107,-,0,0,500,500
434700937,2021/02/17 22:26:17,10000547600922,米ドル-円,新規売,5,106.117,-,0,0,,0
434699535,2021/02/17 22:22:42,60000538701164,米ドル-円,決済売,10,106.111,-,0,0,400,400
434697924,2021/02/17 22:19:08,10000547599575,米ドル-円,新規買,10,106.107,-,0,0,,0
434697705,2021/02/17 22:18:47,60000538700286,米ドル-円,決済買,5,106.100,-,0,0,-500,-500
434696753,2021/02/17 22:16:00,10000547598975,米ドル-円,新規売,5,106.090,-,0,0,,0
434692840,2021/02/17 22:03:03,60000538697731,米ドル-円,決済売,20,106.056,-,0,0,-1000,-1000
434684914,2021/02/17 21:37:31,10000547593765,米ドル-円,新規買,20,106.061,-,0,0,,0
434690296,2021/02/17 21:55:20,60000538696451,米ドル-円,決済売,20,106.022,-,0,0,1800,1800
434689827,2021/02/17 21:53:23,10000547596023,米ドル-円,新規買,20,106.013,-,0,0,,0
434688414,2021/02/17 21:48:19,60000538695600,米ドル-円,決済売,10,106.034,-,0,0,300,300
434688043,2021/02/17 21:46:46,10000547595239,米ドル-円,新規買,10,106.031,-,0,0,,0
434686700,2021/02/17 21:43:04,60000538694832,米ドル-円,決済売,10,106.057,-,0,0,100,100
434686301,2021/02/17 21:41:44,10000547594404,米ドル-円,新規買,10,106.056,-,0,0,,0
434684575,2021/02/17 21:36:37,60000538693945,米ドル-円,決済買,5,106.045,-,0,0,1000,1000
434683063,2021/02/17 21:33:12,10000547592955,米ドル-円,新規売,5,106.065,-,0,0,,0
434679634,2021/02/17 21:22:44,60000538691596,米ドル-円,決済売,20,106.075,-,0,0,-1400,-1400
434679011,2021/02/17 21:21:31,10000547591117,米ドル-円,新規買,20,106.082,-,0,0,,0
434679097,2021/02/17 21:21:40,60000538691287,米ドル-円,決済売,20,106.080,-,0,0,9000,9000
434676755,2021/02/17 21:13:51,10000547590042,米ドル-円,新規買,20,106.035,-,0,0,,0
434675831,2021/02/17 21:09:37,60000538689685,米ドル-円,決済売,10,106.041,-,0,0,700,700
434675540,2021/02/17 21:08:55,10000547589487,米ドル-円,新規買,10,106.034,-,0,0,,0
434670121,2021/02/17 20:49:50,60000538687175,米ドル-円,決済売,20,106.025,-,0,0,1400,1400
434669819,2021/02/17 20:48:56,10000547586940,米ドル-円,新規買,20,106.018,-,0,0,,0
434667293,2021/02/17 20:39:29,60000538685841,米ドル-円,決済売,10,105.998,-,0,0,1000,1000
434665861,2021/02/17 20:33:04,10000547585001,米ドル-円,新規買,10,105.988,-,0,0,,0
434658752,2021/02/17 20:00:20,60000538682277,米ドル-円,決済買,5,105.984,-,0,0,150,150
434655999,2021/02/17 19:44:30,10000547580305,米ドル-円,新規売,5,105.987,-,0,0,,0
434643861,2021/02/17 18:56:59,60000538675872,米ドル-円,決済買,5,105.989,-,0,0,500,500
434643309,2021/02/17 18:55:26,10000547574406,米ドル-円,新規売,5,105.999,-,0,0,,0
434633197,2021/02/17 18:20:34,60000538670827,米ドル-円,決済売,20,105.912,-,0,0,4000,4000
434632806,2021/02/17 18:18:45,10000547569816,米ドル-円,新規買,20,105.892,-,0,0,,0
434611504,2021/02/17 17:03:51,60000538661120,米ドル-円,決済売,10,106.086,-,0,0,2200,2200
434605041,2021/02/17 16:35:13,10000547556944,米ドル-円,新規買,10,106.064,-,0,0,,0
434607755,2021/02/17 16:46:24,60000538659399,米ドル-円,決済売,10,106.006,-,0,0,1400,1400
434607556,2021/02/17 16:45:39,10000547558223,米ドル-円,新規買,10,105.992,-,0,0,,0
434603881,2021/02/17 16:30:48,60000538657607,米ドル-円,決済売,10,106.069,-,0,0,1800,1800
434601341,2021/02/17 16:19:49,10000547555249,米ドル-円,新規買,10,106.051,-,0,0,,0
434603778,2021/02/17 16:30:32,60000538657504,米ドル-円,決済売,10,106.063,-,0,0,600,600
434601536,2021/02/17 16:20:26,10000547555343,米ドル-円,新規買,10,106.057,-,0,0,,0
434602485,2021/02/17 16:23:52,60000538656924,米ドル-円,決済売,10,106.054,-,0,0,400,400
434601205,2021/02/17 16:19:27,10000547555182,米ドル-円,新規買,10,106.050,-,0,0,,0
434598797,2021/02/17 16:11:08,60000538655160,米ドル-円,決済買,5,106.018,-,0,0,-4350,-4350
434593489,2021/02/17 15:45:30,10000547551467,米ドル-円,新規売,5,105.931,-,0,0,,0
434598681,2021/02/17 16:10:51,60000538655099,米ドル-円,決済売,10,106.026,-,0,0,1200,1200
434598308,2021/02/17 16:09:44,10000547553852,米ドル-円,新規買,10,106.014,-,0,0,,0
434598627,2021/02/17 16:10:43,60000538655058,米ドル-円,決済売,30,106.017,-,0,0,4500,4500
434597976,2021/02/17 16:08:31,10000547553722,米ドル-円,新規買,30,106.002,-,0,0,,0
434597741,2021/02/17 16:07:46,60000538654688,米ドル-円,決済売,10,106.013,-,0,0,1200,1200
434597090,2021/02/17 16:05:11,10000547553290,米ドル-円,新規買,10,106.001,-,0,0,,0
434581107,2021/02/17 14:36:05,60000538646738,米ドル-円,決済売,30,105.873,-,0,0,900,900
434580231,2021/02/17 14:30:58,10000547545353,米ドル-円,新規買,30,105.870,-,0,0,,0
434580563,2021/02/17 14:32:44,60000538646454,米ドル-円,決済買,5,105.860,-,0,0,-900,-900
434579371,2021/02/17 14:23:45,10000547544989,米ドル-円,新規売,5,105.842,-,0,0,,0
434552702,2021/02/17 11:54:50,60000538634778,米ドル-円,決済売,10,105.942,-,0,0,300,300
434552206,2021/02/17 11:52:29,10000547532405,米ドル-円,新規買,10,105.939,-,0,0,,0
434529235,2021/02/17 10:05:27,60000538624569,米ドル-円,決済売,10,106.146,-,0,0,1000,1000
434502991,2021/02/17 8:32:09,10000547510338,米ドル-円,新規買,10,106.136,-,0,0,,0
434529179,2021/02/17 10:05:15,60000538624546,米ドル-円,決済売,10,106.155,-,0,0,600,600
434501653,2021/02/17 8:28:21,10000547509790,米ドル-円,新規買,10,106.149,-,0,0,,0
434520360,2021/02/17 9:42:43,60000538621359,米ドル-円,決済売,10,106.096,-,0,0,1000,1000
434520282,2021/02/17 9:33:44,10000547517845,米ドル-円,新規買,10,106.086,-,0,0,,0
434505733,2021/02/17 8:59:06,60000538616570,米ドル-円,決済売,10,106.120,-,0,0,900,900
434504401,2021/02/17 8:37:59,10000547510880,米ドル-円,新規買,10,106.111,-,0,0,,0
434505618,2021/02/17 8:56:03,60000538616218,米ドル-円,決済売,10,106.100,-,0,0,1000,1000
434505259,2021/02/17 8:40:30,10000547511308,米ドル-円,新規買,10,106.090,-,0,0,,0
434502068,2021/02/17 8:29:38,60000538612572,米ドル-円,決済売,10,106.148,-,0,0,1100,1100
434501907,2021/02/17 8:29:04,10000547509875,米ドル-円,新規買,10,106.137,-,0,0,,0
434499455,2021/02/17 8:23:23,60000538611458,米ドル-円,決済売,10,106.133,-,0,0,1100,1100
434498641,2021/02/17 8:21:51,10000547508576,米ドル-円,新規買,10,106.122,-,0,0,,0
434499177,2021/02/17 8:22:55,60000538611387,米ドル-円,決済売,10,106.121,-,0,0,1100,1100
434498841,2021/02/17 8:22:12,10000547508664,米ドル-円,新規買,10,106.110,-,0,0,,0
434498394,2021/02/17 8:21:21,60000538611133,米ドル-円,決済売,10,106.100,-,0,0,-9100,-9100
434495093,2021/02/17 8:15:13,10000547507129,米ドル-円,新規買,10,106.191,-,0,0,,0
434497996,2021/02/17 8:20:37,60000538610941,米ドル-円,決済売,10,106.090,-,0,0,-8900,-8900
434493619,2021/02/17 8:12:11,10000547506474,米ドル-円,新規買,10,106.179,-,0,0,,0
434497717,2021/02/17 8:20:11,60000538610762,米ドル-円,決済売,10,106.110,-,0,0,-5100,-5100
434493088,2021/02/17 8:11:19,10000547506271,米ドル-円,新規買,10,106.161,-,0,0,,0
434496865,2021/02/17 8:18:32,60000538610309,米ドル-円,決済売,10,106.117,-,0,0,-5500,-5500
434493188,2021/02/17 8:11:27,10000547506312,米ドル-円,新規買,10,106.172,-,0,0,,0
434492827,2021/02/17 8:11:02,60000538608674,米ドル-円,決済売,40,106.144,-,0,240,59200,59440
434473919,2021/02/17 6:26:39,10000547498004,米ドル-円,新規買,40,105.996,-,0,0,,0
434472012,2021/02/17 6:09:43,60000538598039,米ドル-円,決済売,40,105.936,-,0,0,800,800
434471723,2021/02/17 6:06:48,10000547496970,米ドル-円,新規買,40,105.934,-,0,0,,0
434470359,2021/02/17 5:55:24,60000538596593,米ドル-円,決済売,40,105.936,-,0,0,10400,10400
434469966,2021/02/17 5:51:26,10000547496293,米ドル-円,新規買,40,105.910,-,0,0,,0
434469894,2021/02/17 5:50:30,60000538596269,米ドル-円,決済売,40,105.908,-,0,0,-7600,-7600
434469626,2021/02/17 5:47:16,10000547496186,米ドル-円,新規買,40,105.927,-,0,0,,0
434468633,2021/02/17 5:30:57,60000538595511,米ドル-円,決済売,40,105.913,-,0,0,1200,1200
434468305,2021/02/17 5:24:49,10000547495687,米ドル-円,新規買,40,105.910,-,0,0,,0
434403673,2021/02/16 23:26:54,60000538561062,米ドル-円,決済売,10,105.734,-,0,540,-2900,-2360
432625390,2021/02/05 22:21:00,10000546673059,米ドル-円,新規買,10,105.763,-,0,0,,0
434400478,2021/02/16 23:19:28,60000538559713,米ドル-円,決済売,30,105.715,-,0,0,1200,1200
434400118,2021/02/16 23:18:44,10000547466319,米ドル-円,新規買,30,105.711,-,0,0,,0
434395740,2021/02/16 23:11:07,60000538557639,米ドル-円,決済売,30,105.710,-,0,0,5100,5100
434394781,2021/02/16 23:09:35,10000547464158,米ドル-円,新規買,30,105.693,-,0,0,,0
434387465,2021/02/16 23:00:52,60000538553445,米ドル-円,決済売,10,105.733,-,0,540,-400,140
432627558,2021/02/05 22:25:38,10000546674003,米ドル-円,新規買,10,105.737,-,0,0,,0
434383119,2021/02/16 22:55:12,60000538550913,米ドル-円,決済売,10,105.682,-,0,0,1400,1400
434381799,2021/02/16 22:52:16,10000547458099,米ドル-円,新規買,10,105.668,-,0,0,,0
434374391,2021/02/16 22:40:13,60000538546856,米ドル-円,決済売,10,105.667,-,0,0,3900,3900
434373525,2021/02/16 22:38:30,10000547454605,米ドル-円,新規買,10,105.628,-,0,0,,0
434357777,2021/02/16 22:08:32,60000538538094,米ドル-円,決済売,10,105.529,-,0,0,-4500,-4500
434217989,2021/02/16 14:32:48,10000547382151,米ドル-円,新規買,10,105.574,-,0,0,,0
434357711,2021/02/16 22:08:25,60000538538071,米ドル-円,決済売,10,105.530,-,0,0,-3200,-3200
434218449,2021/02/16 14:34:38,10000547382431,米ドル-円,新規買,10,105.562,-,0,0,,0
434329473,2021/02/16 21:10:53,60000538524881,米ドル-円,決済買,10,105.402,-,0,0,-3400,-3400
434326278,2021/02/16 21:02:53,10000547433260,米ドル-円,新規売,10,105.368,-,0,0,,0
434312398,2021/02/16 20:21:53,60000538516949,米ドル-円,決済買,10,105.259,-,0,0,-5900,-5900
434309270,2021/02/16 20:11:28,10000547425669,米ドル-円,新規売,10,105.200,-,0,0,,0
434308566,2021/02/16 20:09:22,60000538515431,米ドル-円,決済買,5,105.203,-,0,0,-750,-750
434308336,2021/02/16 20:08:56,10000547425231,米ドル-円,新規売,5,105.188,-,0,0,,0
434308505,2021/02/16 20:09:13,60000538515405,米ドル-円,決済買,5,105.205,-,0,0,1350,1350
434306374,2021/02/16 20:02:37,10000547424066,米ドル-円,新規売,5,105.232,-,0,0,,0
434302267,2021/02/16 19:47:21,60000538512505,米ドル-円,決済買,5,105.246,-,0,0,-350,-350
434300869,2021/02/16 19:43:03,10000547421608,米ドル-円,新規売,5,105.239,-,0,0,,0
434213589,2021/02/16 14:05:48,60000538472377,米ドル-円,決済売,10,105.584,-,0,0,1100,1100
434212862,2021/02/16 14:02:21,10000547379919,米ドル-円,新規買,10,105.573,-,0,0,,0
434211971,2021/02/16 13:58:05,60000538471643,米ドル-円,決済売,10,105.568,-,0,0,1500,1500
434211310,2021/02/16 13:56:03,10000547379245,米ドル-円,新規買,10,105.553,-,0,0,,0
434211863,2021/02/16 13:57:35,60000538471590,米ドル-円,決済売,10,105.561,-,0,0,200,200
434211659,2021/02/16 13:56:53,10000547379402,米ドル-円,新規買,10,105.559,-,0,0,,0
434203415,2021/02/16 13:25:58,60000538467117,米ドル-円,決済売,10,105.622,-,0,0,1600,1600
434202256,2021/02/16 13:20:19,10000547375088,米ドル-円,新規買,10,105.606,-,0,0,,0
434203376,2021/02/16 13:25:51,60000538467106,米ドル-円,決済売,10,105.623,-,0,0,500,500
434203263,2021/02/16 13:25:27,10000547375515,米ドル-円,新規買,10,105.618,-,0,0,,0
434201867,2021/02/16 13:18:54,60000538466313,米ドル-円,決済売,10,105.615,-,0,0,1000,1000
434201461,2021/02/16 13:17:01,10000547374676,米ドル-円,新規買,10,105.605,-,0,0,,0
434194717,2021/02/16 12:45:27,60000538462717,米ドル-円,決済売,10,105.587,-,0,0,1700,1700
434194101,2021/02/16 12:42:55,10000547371425,米ドル-円,新規買,10,105.570,-,0,0,,0
434186689,2021/02/16 12:10:25,60000538459274,米ドル-円,決済売,10,105.563,-,0,0,1100,1100
434186211,2021/02/16 12:08:16,10000547368077,米ドル-円,新規買,10,105.552,-,0,0,,0
434186659,2021/02/16 12:10:16,60000538459264,米ドル-円,決済売,10,105.565,-,0,0,1100,1100
434186273,2021/02/16 12:08:34,10000547368105,米ドル-円,新規買,10,105.554,-,0,0,,0
434181596,2021/02/16 11:45:15,60000538457007,米ドル-円,決済売,10,105.574,-,0,0,1600,1600
434180403,2021/02/16 11:40:02,10000547365590,米ドル-円,新規買,10,105.558,-,0,0,,0
434181449,2021/02/16 11:44:35,60000538456953,米ドル-円,決済売,10,105.573,-,0,0,0,0
434176412,2021/02/16 11:26:19,10000547363868,米ドル-円,新規買,10,105.573,-,0,0,,0
434178064,2021/02/16 11:30:13,60000538455361,米ドル-円,決済売,10,105.567,-,0,0,800,800
434175517,2021/02/16 11:23:28,10000547363439,米ドル-円,新規買,10,105.559,-,0,0,,0
434173166,2021/02/16 11:13:33,60000538452839,米ドル-円,決済売,10,105.540,-,0,0,800,800
434172758,2021/02/16 11:11:20,10000547362173,米ドル-円,新規買,10,105.532,-,0,0,,0
434172142,2021/02/16 11:08:20,60000538452375,米ドル-円,決済売,20,105.530,-,0,0,1200,1200
434172089,2021/02/16 11:08:08,10000547361882,米ドル-円,新規買,20,105.524,-,0,0,,0
434171449,2021/02/16 11:04:57,60000538452071,米ドル-円,決済売,10,105.506,-,0,0,1400,1400
434171218,2021/02/16 11:03:57,10000547361517,米ドル-円,新規買,10,105.492,-,0,0,,0
434169989,2021/02/16 10:58:30,60000538451292,米ドル-円,決済売,20,105.511,-,0,120,22800,22920
434031055,2021/02/15 19:11:12,10000547300543,米ドル-円,新規買,20,105.397,-,0,0,,0
434018226,2021/02/15 18:43:22,60000538378962,米ドル-円,決済売,10,105.332,-,0,0,700,700
434015420,2021/02/15 18:35:16,10000547293393,米ドル-円,新規買,10,105.325,-,0,0,,0
434018122,2021/02/15 18:43:13,60000538378925,米ドル-円,決済売,10,105.338,-,0,0,900,900
434014663,2021/02/15 18:33:23,10000547293035,米ドル-円,新規買,10,105.329,-,0,0,,0
434012548,2021/02/15 18:31:29,60000538376647,米ドル-円,決済売,10,105.300,-,0,0,3100,3100
434004226,2021/02/15 17:54:33,10000547288295,米ドル-円,新規買,10,105.269,-,0,0,,0
434012909,2021/02/15 18:27:05,60000538376014,米ドル-円,決済売,10,105.281,-,0,0,1500,1500
434004162,2021/02/15 17:54:21,10000547288271,米ドル-円,新規買,10,105.266,-,0,0,,0
433993005,2021/02/15 17:27:42,60000538366533,米ドル-円,決済売,5,105.170,-,0,0,1150,1150
433990348,2021/02/15 17:18:13,10000547282065,米ドル-円,新規買,5,105.147,-,0,0,,0
